candidate_id,name,dob,phone,district,course,batch_id,attendance_pct,assessment_score
0d768261-4774-4978-a441-15ab968d9774,Warinder Sekhon,2001-10-06,9268688902,Palghar,Retail Sales Associate,BATCH_6424,60.28,50.45
d5931c20-0d34-46d5-9de2-9abd073b61c2,Ethan Yogi,1986-08-17,9952266893,Solapur,Retail Sales Associate,BATCH_5649,75.77,74.81
fcef519a-82c3-4b9e-806e-9acab2a13584,Kai Rai,1995-07-28,7535312769,Akola,Plumber,BATCH_2923,81.94,91.73
021f63be-53eb-4d0f-969c-8a1de1aff781,Girik Keer,1999-07-01,9210152642,Mumbai City,Plumber,BATCH_8690,73.94,58.74
18714aff-ba29-40a4-aa78-ab91e0698034,Wridesh Saha,1985-11-26,9456715514,Hingoli,Customer Care Executive,BATCH_8212,66.74,84.85
5b9b0560-f6f6-4273-96bc-61046e4784b9,Kalpit Zachariah,1987-09-05,9240409084,Parbhani,Logistics Associate,BATCH_2739,65.96,65.66
f43444b2-ce0f-43b8-bc6f-a20a0900536d,Siddharth Zacharia,2001-10-22,7506919288,Mumbai City,Field Technician,BATCH_5345,96.33,83.18
8315cfaf-d4bf-4b50-b33e-c8a56771986b,Krishna Shenoy,1985-09-30,7743576792,Akola,Python Developer,BATCH_2143,63.81,83.45
56967527-b78b-4dd5-837e-6670d2cba149,Tanish Zacharia,1984-05-13,6178663096,Buldhana,Electrician,BATCH_9288,63.26,91.33
0cb2b9d3-7068-49fe-a659-643ac7e56726,Max Sachar,1999-12-29,6197088689,Solapur,Plumber,BATCH_1660,60.75,87.11
549d65be-4ce2-40fb-bbcb-b61ba7e5791a,Ekalinga Chand,2003-12-13,9262598077,Wardha,Electrician,BATCH_7723,75.09,73.63
d2acf0c2-baf4-4c0a-9c33-cf1a4f9c0acc,Neha Magar,1994-09-03,6753903309,Aurangabad,Data Entry Operator,BATCH_3955,63.66,81.93
8edb4f9e-2bd2-49c0-8d46-d571ed9f7427,Dipta Dash,2000-10-23,9327761953,Latur,Plumber,BATCH_6576,63.98,72.79
6cb94f57-ffe4-410f-bea8-7ea7e49ea723,Saanvi Samra,1994-04-04,9788603957,Buldhana,Logistics Associate,BATCH_9092,94.46,47.38
11991684-5b04-4bdf-8f9c-88aa241ae3af,Ishwar Sidhu,2007-08-15,9137365109,Satara,Retail Sales Associate,BATCH_4866,88.93,60.15
86572972-359c-4294-9986-87fa3d086a5a,Aarush Nath,2002-04-02,8351785565,Aurangabad,Customer Care Executive,BATCH_6238,94.65,44.43
89659659-88e4-4959-97c7-b62ed80895fd,Neel,2007-10-31,+918200223044,Parbhani,Plumber,BATCH_2350,68.59,89.71
f3662978-037b-4d67-b113-48d7ae07c38c,Chanchal Tripathi,1998-09-16,7876693898,Gadchiroli,Electrician,BATCH_8749,90.37,50.47
1f43be61-3685-4747-b1e9-6e96a6f29ecf,Vincent Shenoy,1998-07-09,9167438668,Pune,General Duty Assistant,BATCH_9782,50.82,68.35
78e01a68-5b42-48e6-8e77-68db0df3fa5e,Vasatika Merchant,2001-07-25,8650921917,Solapur,Data Entry Operator,BATCH_3339,92.43,77.29
82646653-e8d2-430c-b684-c26180c30c65,Madhavi Singhal,1981-11-17,8412940071,Amravati,Electrician,BATCH_6339,68.8,84.91
8588fa56-f8d2-4f8f-a322-e9040a1060a2,Lakshmi Raju,2008-05-02,9306164050,Jalgaon,Python Developer,BATCH_3538,53.86,86.44
b69370cf-1156-4474-a798-0d8b2c6b8b55,Bimala Contractor,1992-01-01,6166312199,Yavatmal,Logistics Associate,BATCH_4312,78.64,48.24
0e68137a-b0e2-43bf-997b-c9f5be552109,Wishi Varma,1993-09-24,6362508142,Ratnagiri,Field Technician,BATCH_2900,72.67,73.49
f07b7a79-0f50-4824-912f-6dab8234cb5e,Kashvi Edwin,1995-10-06,6807577342,Bhandara,Customer Care Executive,BATCH_7939,70.56,87.51
1d1af4ee-db2c-4068-90f9-c21ad7537b5d,Mason Gala,1989-11-05,6639127345,Washim,Python Developer,BATCH_2970,97.46,64.7
951c5ab7-4491-40a0-a191-ebc6acee63bd,Hardik Contractor,2004-07-15,9761962359,Beed,Customer Care Executive,BATCH_9311,91.41,69.28
3d42e6b2-be75-4460-85fa-7f2ccb745fb8,Ekani Mangal,1998-09-29,8163947730,Mumbai Suburban,Python Developer,BATCH_3320,88.72,86.56
cd77b70f-8724-431b-b051-253c6e06cd2e,Pallavi Trivedi,1990-10-16,7636120880,Yavatmal,Customer Care Executive,BATCH_5216,88.17,66.87
c4c5fb17-a800-413f-8ff0-ca1f3df8e41c,Faraj Uppal,1998-05-22,6174108740,Gadchiroli,Data Entry Operator,BATCH_5703,70.44,82.29
4a17617f-68f6-4d88-b14a-cb2b973b0953,Chanchal Ramakrishnan,2004-07-22,8768548027,Amravati,General Duty Assistant,BATCH_1845,60.18,70.21
8a95d3b2-d152-4199-84ff-6049226243cf,Damini Pillay,1993-11-29,9983063850,Parbhani,Retail Sales Associate,BATCH_4830,73.57,74.08
6fa2fd26-6919-4872-a68e-d543deec2607,Sudiksha Deo,1995-01-11,6193445007,Hingoli,Logistics Associate,BATCH_7510,77.6,87.11
69eec4f9-f4b3-457d-9d9c-7922cc6b4449,Damyanti Dutta,1992-01-05,9314399191,Sindhudurg,Data Entry Operator,BATCH_4390,58.54,56.05
96da393d-ec73-4f0e-9222-67a957f993a9,Hredhaan Khalsa,1991-05-04,8243247463,Thane,Customer Care Executive,BATCH_9945,66.93,75.35
f1c3ff86-91f5-4992-9c54-168bf081fbd5,Urmi Balay,1988-09-12,8499905152,Mumbai Suburban,Customer Care Executive,BATCH_5965,65.55,86.36
14feba13-5833-47b1-a8db-5ffb0bec6fbf,Balhaar Ranganathan,2002-09-21,8339699130,Kolhapur,Field Technician,BATCH_6026,86.7,56.2
54764aef-57be-45ef-ae6d-80249cae544d,Utkarsh Chana,1992-10-23,6406084084,Ratnagiri,Python Developer,BATCH_5469,72.47,68.23
14a4a115-24c0-4e03-aaf1-831a1aaa3339,Laksh Kumer,1988-10-06,9352889019,Gondia,Plumber,BATCH_6400,65.1,79.76
3ff75343-3aae-44ec-9a37-380c2a675050,Chaaya Nagi,1983-07-14,9131344962,Nashik,General Duty Assistant,BATCH_8037,69.44,78.76
467d3653-6969-42e2-97bf-4072409b0eb2,Ekbal Garg,1995-08-13,9726563708,Nagpur,Customer Care Executive,BATCH_4593,99.87,47.61
5b5bb8fd-1c44-4cff-aed1-c4656c5b7752,Rajeshri Chand,2007-02-27,8512151733,Satara,Retail Sales Associate,BATCH_9204,87.27,59.02
aaa5a80e-599f-4afd-b27b-b1c9f51bb877,Januja Pradhan,2006-05-12,9498441427,Ratnagiri,Logistics Associate,BATCH_4120,52.58,60.74
eae7f07a-ba91-401c-b205-659109174d5d,Gayathri Tripathi,2003-11-07,8211614410,Dhule,Logistics Associate,BATCH_4902,70.99,92.87
6ef8e55c-9428-4ce0-91fc-905617c4b3f9,Arya Misra,1986-12-15,9968977829,Satara,Retail Sales Associate,BATCH_6432,56.13,91.83
2e243120-0fcb-4d1a-b2b1-dcff6d02ba0e,Finn Dugar,1987-05-18,6802992685,Yavatmal,Electrician,BATCH_8046,72.58,52.57
87d45de6-3804-4554-8777-21c451bd3d57,Charan Mani,1997-06-21,8341449138,Beed,Plumber,BATCH_4396,84.51,66.9
b7c9131f-e4cc-4f55-815c-d88ff47e9f8d,Jacob Merchant,1990-12-13,6608492614,Pune,Plumber,BATCH_7512,73.55,89.22
2aa5e2e8-6bac-4fff-bb88-6b1c49cfe055,Veda Shroff,1992-11-08,9618840705,Sindhudurg,Electrician,BATCH_7248,78.6,71.61
20406ffa-3851-4362-9613-e917f6a7e946,Maanas Issac,1997-07-12,7339643129,Washim,Data Entry Operator,BATCH_7568,53.45,65.58
6982e6b8-95d5-40e8-93a2-7903716b70ef,Ansh Bedi,2002-09-09,8799145494,Dhule,Field Technician,BATCH_1496,74.9,74.49
7d4dd2bb-9115-474b-b968-74ffdf550ed3,Balendra Pingle,1996-12-20,6922050912,Hingoli,General Duty Assistant,BATCH_1096,97.14,56.42
db34c05a-8317-4156-8ffa-cf57a47c8ea7,Varenya Sastry,1990-03-14,6397721596,Sangli,Python Developer,BATCH_9850,62.53,49.6
512d1865-5d6f-452d-b6ca-57ae57c45522,Barkha Chaudhry,2003-12-22,8135128844,Parbhani,Electrician,BATCH_8264,72.23,52.99
c14ef9de-d9b1-4931-85d9-b277ffed46cf,Zashil Hegde,1998-06-10,6101166414,Dhule,General Duty Assistant,BATCH_2276,56.63,52.44
f8a6ea0a-1660-48b6-a7a6-33ae3f91478a,Harini Tripathi,1988-02-21,9571825556,Washim,Logistics Associate,BATCH_3600,68.19,90.49
dd3e7829-379e-48f7-8587-92f2903920f9,Hemani Sani,1983-10-07,8871588919,Kolhapur,Data Entry Operator,BATCH_6523,89.54,71.23
e435f747-ccf0-4560-a76d-169b2cd638d3,Alexander Dhawan,1992-02-20,7874364348,Gondia,Data Entry Operator,BATCH_7731,68.21,79.58
a6944202-bc6c-4551-8ebf-db08ce6dfe7d,Aryan Maharaj,1987-07-08,6126855092,Aurangabad,Electrician,BATCH_4657,56.98,45.64
d66ecb35-ecea-4bd6-b7c6-eb31e2251b12,Upma Mangal,1994-09-08,9392036942,Washim,Retail Sales Associate,BATCH_5308,85.62,71.72
8ff468a0-af87-427e-926c-1ca1379f2360,Dayamai Nori,1990-06-27,7154508960,Washim,Electrician,BATCH_4814,52.62,62.73
21efbcd2-2c1f-48e7-8a99-2338059ae3cf,Vansha Iyengar,2001-10-28,8759422189,Nashik,Python Developer,BATCH_6582,85.85,90.53
5bed2f04-9ed9-4661-b8b0-f98198b7252e,Shivansh Saha,1997-12-19,7572553155,Latur,Electrician,BATCH_3480,95.99,73.88
b93b38c9-2878-4afe-88df-289a9a779d49,Ira Saran,1988-05-06,9756387421,Nagpur,Retail Sales Associate,BATCH_6700,67.6,65.18
058e25da-cee8-4a59-bed7-5f4789e0a500,Nakul Setty,1980-10-01,7107721109,Raigad,Data Entry Operator,BATCH_4750,53.37,41.73
423b55ea-f4c2-4bc6-96c8-44d785817a5d,Yashica Zacharia,2004-01-16,7109815572,Dhule,Logistics Associate,BATCH_8471,68.66,73.98
1dd97c10-241a-4009-bc3e-7fd7a48ffb29,Frederick Kothari,1983-12-23,6880871219,Washim,Plumber,BATCH_8504,82.17,41.71
41032a70-cf60-4b95-9611-b348d6316308,Gaurika Bhatti,1989-11-21,8425545658,Mumbai City,Electrician,BATCH_4113,98.1,46.45
e75bcb7c-f44a-45f9-9d9c-f9cb43a18190,Chakrika Mohan,1993-02-22,7398870482,Raigad,Retail Sales Associate,BATCH_9796,59.35,57.93
d1948437-8867-490a-a96f-98709ec62d69,Peter Tak,1993-08-25,9671159367,Hingoli,Electrician,BATCH_5055,73.03,48.53
bf88a15c-2c1a-4c26-8f7a-4a2a3b2ddd76,Dhriti Sane,1989-05-30,7874597473,Palghar,General Duty Assistant,BATCH_3793,76.21,79.67
fc8ee000-1fbc-4e89-83d0-c20ee2e5461e,Wazir Naik,1981-02-06,9366578178,Solapur,Customer Care Executive,BATCH_6123,59.49,48.76
6f5ffc2f-f81d-493b-b232-cd6c2da71fdd,Hemang Tripathi,1986-08-13,9474524558,Yavatmal,Plumber,BATCH_5715,56.09,77.21
cb4c7aa6-1eaf-454a-a6dc-1f761371d911,Chaaya Parmer,1991-02-26,6442185272,Sindhudurg,Customer Care Executive,BATCH_3392,56.88,55.78
c7a80f43-c89c-440e-9935-aeb783de84fe,Imaran Dua,1998-03-24,6916690353,Buldhana,Python Developer,BATCH_3103,82.99,92.08
313a5933-d827-483a-a630-b2ea9ab94af6,Chakrika Merchant,1981-04-10,9846668526,Gadchiroli,Python Developer,BATCH_3209,53.16,82.69
dbbd6dee-7892-46f3-a20e-109ca8bea213,Wyatt Shukla,1984-02-03,8331652222,Thane,Data Entry Operator,BATCH_7520,75.33,74.57
319b169b-557e-4d34-8a39-4952293ca894,Karan Chana,2006-02-16,7685698675,Jalna,Customer Care Executive,BATCH_2680,54.0,76.35
d28714fe-82be-43a9-8ec7-11b557efeac1,Veer Bir,2006-01-04,8379995032,Dhule,Customer Care Executive,BATCH_4910,63.28,47.2
c3a5b914-cb4e-4487-aa3b-9cd355896601,Ethan Seth,1985-06-29,9226042285,Ahmednagar,Electrician,BATCH_6744,93.05,73.56
567475f5-2cce-4645-baea-21f7e3e40b83,Edhitha Srinivasan,1990-06-05,7480043678,Dhule,Python Developer,BATCH_5505,63.99,88.59
940e8551-5437-439c-a0a8-6788f9cd74c8,Amara Deep,2006-08-20,8337911187,Nanded,Python Developer,BATCH_2251,75.52,46.27
def1245a-f534-40aa-840a-552ef92b628d,Gavin Wali,1986-09-07,9612656440,Nashik,Plumber,BATCH_6262,64.27,43.25
e7040c79-1e9a-4e7b-bcff-429ddf00369c,Aarnav Malhotra,2004-09-10,7465278987,Sangli,Customer Care Executive,BATCH_6231,86.71,87.34
518442c6-b682-40c3-9967-9a5db8aad508,Fiyaz Dyal,1988-04-18,9182611003,Beed,Python Developer,BATCH_4939,78.33,86.72
a699b10d-9120-4e7e-9b1f-66f0a4a71aee,Michael Saran,1985-08-04,8786055206,Bhandara,Plumber,BATCH_8484,92.27,50.96
e1eeaf6b-1245-4b8a-ac78-a9c01fed0181,Balhaar Memon,1986-04-21,6217434526,Ahmednagar,Customer Care Executive,BATCH_3725,82.35,42.44
b430d352-3293-440b-b890-a41b469eda44,Vedika Balakrishnan,1991-07-19,7862123506,Solapur,Plumber,BATCH_1224,77.61,45.13
69e9bdb6-4c2e-408d-94c2-fee1b19f6da8,Charles Date,2001-05-06,9635539154,Beed,General Duty Assistant,BATCH_1379,54.5,61.63
b336303a-987f-4749-95b5-e97a14966832,Nikita Mammen,1981-07-29,7924399252,Satara,Field Technician,BATCH_9238,95.54,43.05
a2121565-6099-48aa-bf8f-3bc9186f4817,Pallavi Choudhry,2002-05-23,6740942859,Osmanabad,Field Technician,BATCH_1202,64.59,61.33
6d9f6d4a-2515-4352-b3fc-9fab3a7b8df9,Megha Pai,2007-05-22,6194190297,Aurangabad,Field Technician,BATCH_3248,70.96,75.35
dd94978a-9f50-4fc2-8647-f878fd7ee27e,Janani Chaudhary,2008-02-15,7471539452,Washim,Plumber,BATCH_2292,62.53,74.93
8538b430-f1ff-4c65-a125-28347bf1d3bf,Upkaar Ranganathan,2007-09-29,9709074302,Thane,Python Developer,BATCH_8371,97.44,60.46
9e9ce4bc-8550-42e7-81ac-1e5a75d5749b,Manbir Kibe,1981-07-17,7246148980,Sindhudurg,Python Developer,BATCH_2731,58.22,65.63
15d28db8-8fe5-45ea-a873-81feacf50e1b,Harshil Pandya,2002-07-03,9877583839,Solapur,General Duty Assistant,BATCH_3091,99.04,69.38
f94a7a7e-984d-41df-81a0-2832d18bfcf3,Arunima Dugal,1986-09-09,8966647391,Thane,General Duty Assistant,BATCH_9785,56.24,90.73
730da114-1107-4fb5-9908-8393ca067cb9,Xiti Gokhale,1994-11-16,8176082500,Akola,Electrician,BATCH_5562,83.45,51.78
d9379951-0c71-4d47-9b95-18dc48b65df4,Vasudha Konda,2003-03-11,9477458516,Bhandara,Customer Care Executive,BATCH_3290,62.39,75.45
746b6d8e-9df3-47b0-870a-f0cfabaa815e,Falak Munshi,1985-12-22,8519544755,Raigad,Plumber,BATCH_8167,86.5,86.56
4472af7f-aa40-4a9d-81d1-adfb54ab5c6f,Darpan Gandhi,2002-11-08,7266140258,Gadchiroli,Electrician,BATCH_2773,67.51,70.59
78885e41-6b5c-4278-adde-c5e8d461c57a,Benjamin Mutti,2006-10-17,9908186980,Nanded,Field Technician,BATCH_2735,50.53,54.23
a1556d78-c0c8-4a13-acbc-63ace131275c,Jackson Jha,2000-09-24,7327515325,Nashik,Python Developer,BATCH_1699,71.17,94.36
974f170f-ecab-43b2-82bb-532b2c3f36d6,Onkar Gill,1982-11-14,6374796224,Dhule,Python Developer,BATCH_9991,97.01,73.49
ff2907c6-3668-45c1-9c86-be1c8886d126,Mitali,1998-11-06,9624737111,Solapur,Retail Sales Associate,BATCH_1505,89.79,52.13
53351ef1-ab13-4e08-8807-8a845f17725c,Falan Ravi,1990-10-31,7973744799,Beed,Retail Sales Associate,BATCH_3194,65.66,53.12
daa54781-3d43-4085-a3e7-9e3698994be6,Yochana Chopra,1993-04-25,9406819991,Buldhana,Data Entry Operator,BATCH_2761,71.55,88.54
36d3ef9b-40b1-4c23-b255-c7ba820cf3be,Bishakha Bali,1987-02-21,8814154134,Nandurbar,Customer Care Executive,BATCH_3500,84.34,66.08
bd7533de-aa8b-4d57-a6ad-521ff4696d1e,Aishani Sule,1986-01-16,6725265416,Nandurbar,Retail Sales Associate,BATCH_1357,99.86,50.88
daffb35e-3347-4e0e-be5f-0171de29d03c,Parth Sahni,2005-05-12,7886356993,Bhandara,General Duty Assistant,BATCH_6198,58.71,93.28
deb6af3b-27f3-4326-b26a-d89cad0ea1b2,Gaurangi Deol,1981-11-25,6979357576,Wardha,General Duty Assistant,BATCH_3280,81.67,53.31
a007ae63-7770-47ce-b23f-269c1eec6f17,Vivaan Walla,1987-05-10,9706666479,Ahmednagar,Electrician,BATCH_5914,84.2,86.63
a5fe5b43-a685-475d-baac-9e51234fd22b,Tejas Shroff,2000-03-30,7180346223,Gadchiroli,Plumber,BATCH_6546,81.16,61.86
134017c6-dbe7-45a9-8397-2023f4b2a380,Frederick Sunder,2003-07-05,8596743109,Ahmednagar,Retail Sales Associate,BATCH_8260,90.4,87.08
13f253c9-ff1c-43f6-b815-0bf01f8839b9,Gayathri Deep,1997-05-20,9807901168,Amravati,Data Entry Operator,BATCH_1108,76.61,62.62
4e38ef8d-913d-45fb-a0b4-1943c7b5c585,Bhavna Dugar,1982-09-23,9301126777,Ratnagiri,Logistics Associate,BATCH_6908,53.38,68.93
d982bca7-ae43-4976-905d-5848a3fbf415,Harish Sarraf,1983-06-14,7741288486,Hingoli,Python Developer,BATCH_3658,59.04,78.11
7743934f-68b6-4fc9-90c4-b74ac9f303f6,Upasna Sathe,1998-05-04,6358413465,Dhule,Retail Sales Associate,BATCH_2653,79.7,64.55
1a0f89c4-ff06-4ec0-b097-8df28df44da2,Lipika Setty,1991-01-18,9664461415,Wardha,Field Technician,BATCH_2208,56.27,57.44
3d0a1067-852e-47f0-917e-970c1d1b596c,Dayita Nori,1986-11-12,7720956992,Raigad,Data Entry Operator,BATCH_7941,67.23,43.51
e4572e3f-e7a4-47f5-9bd5-56c717576533,Theodore Deol,1994-01-18,8197857474,Buldhana,Field Technician,BATCH_4029,68.55,60.98
cdca6171-2bb8-4479-9412-1156c488b813,Nihal Shere,1991-04-14,9197613238,Palghar,Retail Sales Associate,BATCH_3504,81.37,83.56
db0618b5-6dec-4380-bd51-05a7a218406b,Hritik Swaminathan,2000-08-09,+918986171278,Pune,Python Developer,BATCH_2584,69.7,83.72
bae77efc-027c-46ed-bf42-daaad7da231d,Yachana Sinha,2006-02-05,7197939109,Ahmednagar,Customer Care Executive,BATCH_7492,75.67,77.25
1a0bae05-d665-4f5a-a12c-dc13b06e462a,Lekha Gupta,1987-10-17,8761330848,Buldhana,General Duty Assistant,BATCH_8616,71.78,80.21
406832aa-9095-439e-866d-8bd4c7044cda,Kai Chad,1989-04-30,9149086585,Jalgaon,Python Developer,BATCH_1265,63.04,91.41
4795b70c-3209-4bc0-b367-7bd4412685f4,Nakul Bawa,1999-07-13,8140229006,Mumbai City,Plumber,BATCH_2758,96.42,58.43
e82f553b-3a10-431c-98f9-cd3acc266fcf,Baljiwan Modi,2008-07-18,7354193540,Amravati,Data Entry Operator,BATCH_6912,77.7,60.29
bb664bdf-2255-448a-b107-e981191d5fca,Dhriti Sanghvi,1996-09-18,7830511568,Ratnagiri,Logistics Associate,BATCH_8319,76.41,59.9
882e3dc2-762b-4538-a4bf-7c2371e80aa0,Prisha Varma,1989-11-03,7274651099,Gondia,Retail Sales Associate,BATCH_1547,64.75,57.53
f3079469-3931-4692-a531-de5b241f77f4,Bina Mital,2004-06-30,8740871060,Buldhana,Python Developer,BATCH_6302,98.95,56.09
233c1798-432b-4805-ba95-acf32b2b32c0,Mohammed Khalsa,2004-11-13,9735540030,Mumbai Suburban,Retail Sales Associate,BATCH_8022,56.78,65.39
0466d778-3ccd-4f7b-a754-bdbf5ca027f2,Ekiya Suresh,1981-03-16,6823019672,Sindhudurg,Data Entry Operator,BATCH_7596,86.41,84.03
396be62d-ee59-471e-8040-8a94200f9a57,Vanya Vora,1991-03-18,7201710492,Chandrapur,Retail Sales Associate,BATCH_3290,56.07,43.39
b35e2750-6f18-495b-ad1c-af64cfff88b6,Yadavi Wali,1985-01-25,8291735734,Nandurbar,Data Entry Operator,BATCH_2776,79.83,59.01
7bc86aee-1181-4eba-8d0e-49c6e200f9d0,Ekiya Kothari,1980-11-06,6462871672,Gadchiroli,Data Entry Operator,BATCH_8066,97.12,49.07
74e12414-fbb6-41b1-b9df-f38e1320fa47,Hiral Venkataraman,2005-09-19,7155606161,Nagpur,Plumber,BATCH_4836,71.46,45.02
f586cbe0-cdf0-40b8-bb23-2679e739efdd,Urishilla Bakshi,1998-01-03,9314939857,Pune,Python Developer,BATCH_2213,72.6,89.43
3a41bf4f-f598-4f83-966e-ae8dfe944661,Triya Dalal,1998-10-18,9777944609,Beed,Plumber,BATCH_1920,67.6,44.08
a8b5795c-c483-45f3-997f-8c9eb63cc5bc,Kamala Biswas,1994-10-29,7282518553,Kolhapur,Retail Sales Associate,BATCH_7267,80.99,53.25
bfce39e1-6cbf-491a-a761-0c0f9dd3fdc5,Onveer Nazareth,2004-04-01,6436458586,Parbhani,Plumber,BATCH_3246,69.14,84.74
c47dd0fc-b3db-495b-be66-9ebd30a4349b,Manthan Sekhon,1995-09-28,9405100495,Nandurbar,Python Developer,BATCH_6461,54.08,76.5
638a0e34-226e-4ed9-9e6c-5ab17e32a53c,Y. Solanki,2003-11-19,+918207939087,Nashik,Plumber,BATCH_4727,68.04,56.62
868e2804-3862-4558-b13b-f8480d168fb3,Ishaan Bal,2001-04-04,6395121074,Jalgaon,Logistics Associate,BATCH_5729,58.41,65.15
c701ea54-74fd-4d13-ab7e-d2999e6372ac,Aarav Venkatesh,2006-07-29,8446071904,Ahmednagar,Retail Sales Associate,BATCH_5569,94.08,53.41
05b53b22-516a-49e0-96c6-0eb63ded82a3,Viraj Ben,1983-06-19,7289086333,Ahmednagar,Customer Care Executive,BATCH_6878,95.7,41.55
7ee4a282-efed-48e4-9e4c-b5b59b9c42c9,Yoshita Agarwal,1999-01-27,8718216692,Bhandara,Field Technician,BATCH_7843,64.48,62.28
a896fd9d-06e5-4607-8b5e-ff2071aef648,Ikbal Kothari,1986-01-09,6199104722,Bhandara,Plumber,BATCH_1722,50.18,82.41
8ee78340-379b-48ee-aa03-b38d071fff62,Faqid Kibe,1983-07-07,6576396216,Solapur,Plumber,BATCH_1474,52.3,83.79
b9c2bcdd-fced-4e32-95c5-adebcc8d992c,Nirja Rout,2003-09-18,6931221434,Ratnagiri,General Duty Assistant,BATCH_6869,92.51,83.76
c0b4197e-bfd1-443f-bece-8174ca5abe0c,Aadhya Andra,2005-10-30,7871531100,Sangli,Plumber,BATCH_8032,50.08,59.4
ac4d5ddc-5f7e-4a13-a769-dea5cd42234b,Ojas Sawhney,1990-07-03,9222358216,Nandurbar,General Duty Assistant,BATCH_9646,98.3,57.24
442945d4-26e5-40dc-9430-a6af9ba16dcb,Upkaar Virk,1991-04-24,9531233244,Bhandara,Retail Sales Associate,BATCH_9032,85.62,64.4
61388de7-f158-437e-9716-1ae01aac7167,Falguni Mallick,2004-11-10,6935147672,Solapur,Plumber,BATCH_2771,78.93,91.09
05a30c3c-74f8-4b62-820e-d2b328c0cb74,Falguni Datta,1999-06-04,9416960306,Sangli,Electrician,BATCH_6404,61.5,71.34
04724111-a7a3-4724-bf15-cd3719fde9d1,Liam Khalsa,2002-10-16,7853150998,Satara,Electrician,BATCH_3396,85.57,85.57
ca363564-dd9f-4858-921a-dbce9c66774e,Jeremiah Mitter,1997-11-11,9109971784,Mumbai City,Customer Care Executive,BATCH_2975,99.41,63.23
0c168cd5-0d0c-407f-8573-55e1e1b74bd3,Chakrika Hans,1985-07-28,9477131597,Buldhana,Field Technician,BATCH_2661,91.44,83.38
84580d89-0b5d-4026-b931-b873e39e1f91,Logan Sami,1985-10-18,8273497327,Gondia,Logistics Associate,BATCH_8007,78.05,46.15
fa93c0ca-4cdb-4b66-8c31-0239b77a2c40,Leena Sahota,1987-08-12,6432759989,Ratnagiri,Logistics Associate,BATCH_4329,98.72,48.55
e46ea71d-a04f-4fd2-9147-13a24b9bd609,Ayush Batra,1989-09-28,9639026034,Parbhani,Electrician,BATCH_7326,99.73,60.62
68172861-7095-485d-8543-e3bb871cf518,Jonathan Mahal,1981-12-07,6984968439,Chandrapur,Retail Sales Associate,BATCH_4475,82.09,72.84
36a94b96-9ddf-46fa-948a-8763347b2b00,Nakul,1998-07-13,8140229007,Mumbai City,Plumber,BATCH_2758,96.42,58.43
b9602215-e095-4b7e-a48c-084d69dee001,Isaiah Narayanan,1985-03-17,7844292151,Raigad,Customer Care Executive,BATCH_5205,89.35,79.62
25979098-56a2-4b1f-bc1f-3c4d98c96dc9,Yachana Sinha,2005-02-05,7197939109,Ahmednagar,Customer Care Executive,BATCH_7492,75.67,77.25
2b34a32d-b29a-4559-98d7-9f631943dade,Ayaan D’Alia,2005-03-20,6954942461,Thane,Customer Care Executive,BATCH_9728,71.42,60.38
a99d387e-2505-4c6d-b1ed-23433ef6cadb,Ayush Bumb,1981-12-06,7788887139,Sangli,Retail Sales Associate,BATCH_9691,78.16,73.57
a6ce5d22-a21d-4b82-91db-d35d872af17a,Amara Oak,1983-10-13,6366186631,Jalgaon,Retail Sales Associate,BATCH_6539,51.05,70.47
b7b90eb0-80c5-4904-9d36-fd3f5c7195e3,Yachana Mahajan,2003-11-30,8760191749,Bhandara,Plumber,BATCH_1939,53.75,75.06
fa2f1b66-6cf2-476b-b91a-af2372910370,Deepa Chokshi,1996-11-11,9680911523,Thane,Retail Sales Associate,BATCH_4846,81.56,90.65
e7dbe325-4e51-4282-b174-d6476bc5521a,Panini Brar,1992-09-18,9596126873,Jalgaon,Field Technician,BATCH_4022,59.32,76.15
f7707578-33c1-48c0-8839-3941a7f96085,Krish Thaman,1993-10-06,8443080569,Solapur,Retail Sales Associate,BATCH_6500,72.33,54.59
dd7c9839-e3bb-4234-be08-42a31cd5a496,Ganga Shukla,1992-04-20,7454123990,Wardha,General Duty Assistant,BATCH_5722,83.13,62.02
dbc49b22-1c90-4f95-9502-881bb5cf3498,Inaya Mukherjee,2007-10-03,9600368062,Sindhudurg,General Duty Assistant,BATCH_6246,95.72,60.39
6c9723b9-86fc-48ea-a120-a7666875adf8,Azaan Kota,1986-03-29,7631855083,Thane,Python Developer,BATCH_9229,98.27,58.26
1cd4e228-3f1a-4d06-935f-f851f5e57fe9,Jeet Vasa,1984-12-10,9100725768,Bhandara,Electrician,BATCH_3161,94.11,56.6
781cb351-6af7-4c34-bb92-d4baa68112b0,Umang Bhatt,1990-02-15,7161073976,Akola,Retail Sales Associate,BATCH_4044,53.43,43.74
eb078a28-d8db-4319-8609-08f5951fb7a4,Kashvi Nori,1996-04-11,8391261014,Raigad,Customer Care Executive,BATCH_2956,75.1,89.61
7bdd7e55-2915-4206-b16e-f64abd3995c7,Guneet Bhat,1991-12-07,8318610946,Nandurbar,Logistics Associate,BATCH_9004,62.56,89.95
378ac341-25df-4cca-b8db-26da44a47f72,Aditya Choudhury,1982-10-07,9546434187,Palghar,Electrician,BATCH_7883,69.47,82.34
